Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Optim_A	Optim_B	Optim_c	Optim_q	Optim_r	Optim_s	Optim_Lam	Optim_Nu	OptimCase	Margin	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
21	47.47619	10.286926	81.0	31.0	0.526655	0.14201605	1.0261093	0.31820583	47.47619	1336.2892	0.015185105	21.205866	10.582973	31.187756	1.9736037	0.34245917	0.022574132	0.39771962	0.24247044	-1.5616417e-08	-0.0010191216	-2.5331975e-10	-0.00061937503	23.67785	-1.7092571	0.014986082	-0.00038475264	5.9940953	0.0	0.0015854808	0.0076641543	0.0005614397	0.0038564154	-0.00055358384	0.00013494666	0.45482925	5.9940953	1.0	0.0	0.0	0.48701173	0.0032705255	88000	94.29307889938354
22	46.611763	10.215437	85.0	31.0	0.52554786	0.12886842	0.87111366	0.25731292	46.611763	1381.0464	0.015011374	21.06105	10.621408	31.507595	1.722086	0.35444236	0.023880687	0.40694672	0.24193679	-4.529953e-09	-0.00049310573	-7.0035455e-10	-0.00059345056	21.858849	-1.3425827	0.013890127	-0.00025512092	8.29398	0.0	0.0018406783	0.006870907	0.00054809905	0.0045783077	-0.0005126691	9.6006275e-05	0.5175853	8.29398	1.0	0.0	0.0	0.4969371	0.0038439448	92000	98.96342706680298
23	45.284092	9.153922	69.0	29.0	0.52125555	0.108650185	0.8575807	0.32364476	45.284092	1426.9437	0.014863997	20.766102	10.617252	31.65034	1.5742438	0.36003587	0.025196351	0.3944324	0.20185645	-4.4107438e-09	-0.00051377364	1.1026859e-09	-0.00045682496	16.122583	-1.2613077	0.010878357	-0.00022423081	9.997021	0.0	0.0017041296	0.0059627807	0.00046938233	0.0032958717	-0.00029472835	5.457216e-05	0.53459746	9.997021	1.0	0.0	0.0	0.49180347	0.004607663	96000	103.63961744308472
24	47.309525	10.832025	105.0	35.0	0.42789945	0.11808966	0.7234364	0.107425734	47.309525	1462.9031	0.014629031	21.297722	10.476144	31.579506	1.3701411	0.35829455	0.025233708	0.38503978	0.1503715	5.4836273e-09	-0.005018514	8.9406965e-10	0.00058921863	24.876545	-1.9232082	0.015490515	-0.004888961	0.0	0.0	0.0014617923	-0.016640475	-0.0015240177	0.0037385381	-0.00044552932	8.718425e-05	0.6114359	0.0	3.0	0.0	1.0	0.46314687	0.003224806	100000	108.35549712181091
25	45.284092	8.750258	71.0	28.0	0.4812021	0.116359495	0.70391273	0.23832765	45.284092	1505.2665	0.014473716	20.843372	10.787987	32.27261	0.9978896	0.29244062	0.028611714	0.35284021	0.16776308	1.3589859e-08	-0.0061961315	-1.3411044e-10	0.0003692872	14.040205	-1.0656033	0.013238968	-0.0016073138	1.120312	0.0	0.0040194923	0.007892048	-0.00041511055	0.005859576	-0.00038783965	8.174605e-05	0.713659	1.120312	2.0	0.0	1.0	0.46188223	0.0028977066	104000	112.98153614997864
26	46.418606	12.44473	106.0	30.0	0.50617856	0.12098426	0.83428127	0.21009664	46.418606	1548.8079	0.014340813	20.46525	10.537936	31.878132	1.1762334	0.32929453	0.028308533	0.3674247	0.16815001	-1.2874604e-08	-0.0053203404	-2.9802322e-10	-0.00012283587	26.03147	-1.911684	0.013347724	-0.00031714235	8.0428	0.0	0.0039343527	0.00957133	0.0001331052	0.0054123052	-0.00024715165	4.133011e-05	0.6411365	8.0428	1.0	0.0	0.0	0.44596648	0.0046117944	108000	117.38875007629395
27	48.780487	11.601119	86.0	34.0	0.46542972	0.13240899	0.77847034	0.22279264	48.780487	1586.9731	0.014169403	22.002878	10.973221	33.25787	0.6367854	0.34565243	0.03076384	0.39170733	0.17568283	-1.7881394e-10	-0.004922311	6.780028e-10	0.0005778178	22.03307	-1.371603	0.014750222	-0.0013571512	2.6825788	0.0	0.00073177577	0.004799382	-0.00070869067	0.0037046818	-0.00053582113	9.657362e-05	0.3904778	2.6825788	2.0	0.0	1.0	0.42505723	0.002701097	112000	121.97355532646179
28	48.18072	10.920462	82.0	34.0	0.5063113	0.12502716	0.78086877	0.22718796	48.18072	1628.997	0.014043077	21.555845	11.15253	33.583023	0.5700832	0.30995277	0.029689735	0.33824605	0.16539124	-4.053116e-09	-0.005154734	1.192093e-10	-0.00013996755	17.258688	-1.0547581	0.013810501	-0.0013397085	5.6330566	0.0	0.003185584	0.009324053	0.00013099218	0.0033597152	-6.648557e-05	2.5385065e-05	0.58451027	5.6330566	1.0	0.0	0.0	0.41853356	0.0048301313	116000	123.53461503982544
29	46.0	9.08871	75.0	32.0	0.5108805	0.12183477	0.8448529	0.27038753	46.0	1673.5258	0.013946048	21.20629	11.084847	33.990772	0.6340159	0.33934367	0.03675116	0.38685986	0.16672394	7.987023e-09	-0.0023846268	1.2218953e-09	-0.00024868	11.434929	-1.1665955	0.012374264	-0.00035002176	5.4094815	0.0	0.0015170621	0.009290479	0.00023653197	0.002906701	-0.00033102304	7.885232e-05	0.4040942	5.4094815	1.0	0.0	0.0	0.40134573	0.0045767166	120000	127.80649399757385
30	47.345238	11.540297	98.0	34.0	0.49566233	0.1285574	0.81673706	0.2314453	47.345238	1715.1686	0.013832005	21.119707	10.978279	33.47564	0.64485556	0.34961537	0.03936766	0.39384285	0.16233057	-7.390976e-09	-0.0052426937	0.0	7.472992e-05	18.520388	-1.1649323	0.013771927	-0.00029933732	3.9806304	0.0	0.0027174132	0.009934684	-9.161784e-05	0.0051534325	-0.00055951683	0.00012851256	0.5229989	3.9806304	2.0	0.0	0.0	0.37265193	0.0046946956	124000	132.4787049293518
31	48.4321	10.591096	81.0	33.0	0.502707	0.1260298	0.8753713	0.25776184	48.4321	1755.9106	0.013718052	22.02539	11.245185	34.49819	0.8004291	0.34027845	0.03555047	0.37736773	0.14718561	-3.3378602e-09	-0.0036602921	1.2330711e-09	-6.0147773e-05	17.48227	-1.3783245	0.0121372165	-6.5259635e-05	4.44813	0.0	0.0014284373	0.009964871	5.589278e-05	0.0030051412	-0.00037445434	8.892985e-05	0.37861234	4.44813	1.0	0.0	0.0	0.33763206	0.0035097033	128000	136.76441264152527
32	47.843372	10.943978	87.0	33.0	0.49502113	0.1316071	0.8443046	0.23823316	47.843372	1797.0365	0.013613913	21.819824	11.454978	34.922665	0.63352406	0.33516693	0.039800555	0.37100986	0.14843974	7.867813e-09	-0.007390839	1.0728836e-09	8.53162e-05	14.74896	-0.6540928	0.013114425	-0.00012829155	4.713289	0.0	0.004510714	0.009681837	-0.00010406594	0.0060853353	-0.00023151113	3.4038287e-05	0.6825646	4.713289	2.0	0.0	0.0	0.33287215	0.0038878208	132000	141.38748121261597
33	49.625	10.350574	87.0	34.0	0.49039465	0.13148615	0.8363052	0.22371484	49.625	1836.3116	0.013502291	22.179703	11.412922	34.911736	0.7628614	0.33922675	0.03958452	0.37852556	0.1392119	2.1457671e-09	-0.0036493922	2.346933e-10	0.00016567703	14.104555	-0.8852997	0.011627935	-0.0002002269	4.634231	0.0	0.00081279734	0.009505088	-0.00019355865	0.0030059707	-0.00040746038	7.5700336e-05	0.29242402	4.634231	2.0	0.0	0.0	0.3037902	0.002730895	136000	145.3263704776764
34	50.36709	11.066173	83.0	34.0	0.47862384	0.11117987	0.7245983	0.23469804	50.36709	1874.165	0.013386893	22.387398	11.519477	35.346466	0.90350795	0.32812098	0.044516157	0.37336406	0.11603052	1.5497207e-08	-0.0053101233	7.0780515e-10	0.00039956626	15.109133	-0.72631454	0.009697979	-0.00011114217	3.1957026	0.0	0.0010578893	0.006570349	-0.00042440736	0.0032352996	-0.00033816457	5.251894e-05	0.40126002	3.1957026	2.0	0.0	0.0	0.31107295	0.004432063	140000	149.44467115402222
35	50.910255	10.884222	103.0	34.0	0.4884359	0.10992062	0.7464356	0.25232798	50.910255	1912.2903	0.013279794	22.467388	11.689207	35.744263	0.8883305	0.31772316	0.04418673	0.36137223	0.13865067	-1.5735626e-08	-0.0036838893	-4.5448542e-10	0.00021305111	15.007793	-0.6987715	0.0099552795	-0.00036059134	5.322548	0.0	0.0004608658	0.008451501	-0.00022714688	0.0020546236	-0.00023044244	3.331982e-05	0.23351797	5.322548	2.0	0.0	0.0	0.2807449	0.004122288	144000	151.48729157447815
36	51.363636	10.743659	79.0	36.0	0.5058698	0.120470844	0.82160157	0.30170345	51.363636	1951.2766	0.013184302	22.745932	11.733431	36.17957	1.1026394	0.3316239	0.039789826	0.36101833	0.13218658	8.46386e-09	-0.003966103	-3.3527614e-10	-0.00013831032	12.238216	-0.80477333	0.011013337	-0.00015946385	6.880339	0.0	0.002117045	0.00958809	0.000114279406	0.0029706785	-0.00016451391	3.1705444e-05	0.46989304	6.880339	1.0	0.0	0.0	0.29353857	0.0042622583	148000	156.13931488990784
37	51.64935	11.257052	83.0	36.0	0.5082942	0.12410386	0.8190771	0.25476345	51.64935	1990.4326	0.013094951	22.951893	11.933057	36.663124	0.7537348	0.33774734	0.0432829	0.37232754	0.15622906	-8.5830685e-09	-0.0051476234	-6.2212346e-10	-0.00014363149	13.36477	-0.5975275	0.012452916	-6.8638474e-05	8.416261	0.0	0.0031328325	0.008317135	0.00016058721	0.0031935258	-3.0496965e-05	1.5324023e-05	0.61373615	8.416261	1.0	0.0	0.0	0.23660529	0.004656618	152000	160.69473886489868
38	49.148148	10.44103	85.0	36.0	0.5067919	0.11234059	0.73914045	0.2551716	49.148148	2031.5007	0.0130224405	22.440125	11.896592	36.911484	1.170339	0.33673728	0.04158473	0.3671992	0.1469032	-1.7881393e-09	-0.0036661215	2.1792948e-10	-0.00011380465	11.521227	-0.76656914	0.0105817355	-0.00014663488	7.943586	0.0	0.0029514506	0.0094553055	0.00013819218	0.0041080867	-0.000201375	3.5060206e-05	0.5587017	7.943586	1.0	0.0	1.0	0.27197468	0.0031952774	156000	165.1269028186798
39	51.81818	10.636531	85.0	36.0	0.47657514	0.120235026	0.892413	0.21625756	51.81818	2068.213	0.012926331	22.77648	11.62348	36.400764	1.0366254	0.34804493	0.040824294	0.37534675	0.15813501	7.1525574e-10	-0.005826042	-1.8626451e-11	0.0004424352	12.300934	-0.7484884	0.011180098	-0.0009128237	0.0014057278	0.0	0.0015893077	0.004860477	-0.0004520588	0.0032705867	-0.0002585553	3.9761893e-05	0.5718269	0.0014057278	2.0	0.0	0.0	0.2509147	0.00437428	160000	169.74114179611206
40	52.05263	13.300074	120.0	33.0	0.5290281	0.1278791	0.8610475	0.16664807	52.05263	2108.601	0.0128573235	22.819067	11.985223	37.125603	1.0716562	0.31932276	0.041086886	0.34725624	0.13258126	-1.26361845e-08	0.00085122226	-3.427267e-10	-0.00054282224	18.91236	-1.0879993	0.014494361	-0.0010038614	18.842525	0.0	0.0035116158	-0.001045485	0.00055766857	0.0035746922	-4.214218e-05	2.815578e-05	0.0	18.842525	0.0	0.0	0.0	0.23739791	0.004829212	164000	174.4966585636139
41	52.18421	13.350252	105.0	34.0	0.48177102	0.12003159	0.7900474	0.25964254	52.18421	2145.777	0.012772483	23.516645	12.235707	38.229668	1.1807948	0.34863248	0.04313147	0.3806135	0.16403955	-1.1444092e-08	-0.004942686	9.909272e-10	0.0003306725	16.962975	-0.7353077	0.012533411	-0.0007080082	3.5604396	0.0	0.0011969644	0.006604045	-0.0003493198	0.0033275147	-0.00027668662	3.593226e-05	0.42573133	3.5604396	2.0	0.0	0.0	0.25033736	0.0043793386	168000	179.19366765022278
42	53.226665	11.871056	91.0	35.0	0.48408478	0.12244536	0.74659336	0.23800799	53.226665	2182.0845	0.012686538	23.688604	12.376191	38.426937	1.0123847	0.32286742	0.040184274	0.35073298	0.1506754	5.364418e-10	-0.0039134882	2.2351742e-11	0.00029551785	12.494703	-0.4846697	0.010908206	-1.8679537e-05	2.6252365	0.0	0.00067258504	0.0072745914	-0.0002990083	0.0016283012	-0.00017706468	3.280461e-05	0.30406702	2.6252365	2.0	0.0	0.0	0.20331168	0.0044672345	172000	181.28665804862976
43	51.94737	11.4729595	101.0	38.0	0.5320834	0.13036963	0.85554534	0.25071064	51.94737	2222.7424	0.012629218	23.10675	12.280175	38.543587	0.903814	0.32131347	0.04071792	0.35099706	0.14671543	7.867813e-09	-0.002035396	-5.9604643e-10	-0.0006184566	11.940907	-0.41919327	0.013655426	-0.0012020133	11.946146	0.0	0.0045548063	0.0049758446	0.00061761343	0.0058716633	-0.00031619467	7.5922486e-05	0.9567568	11.946146	1.0	0.0	0.0	0.18321645	0.004936621	176000	185.85968470573425
44	50.76923	10.180326	98.0	36.0	0.51185906	0.10845616	0.7464624	0.21543145	50.76923	2263.0015	0.012572231	22.864452	12.078971	38.663067	1.1326022	0.35350144	0.0460944	0.3875437	0.15260005	-2.9802323e-09	-0.0019926198	7.4505807e-10	-0.00018249509	9.126672	-0.40725803	0.009316431	-0.00013360288	9.575134	0.0	0.00154269	0.007882402	0.00023358753	0.002341607	-0.00014347585	2.576653e-05	0.44239482	9.575134	1.0	0.0	1.0	0.15035689	0.0032481032	180000	190.44249987602234
45	51.844154	10.317134	86.0	37.0	0.49396124	0.11896419	0.82046086	0.25743803	51.844154	2301.0608	0.012505765	22.98692	12.052359	38.27685	1.0563293	0.34584466	0.045375794	0.3772269	0.13009766	2.1457673e-08	-0.0056282813	-3.427267e-10	9.123084e-05	8.545504	-0.44129086	0.010578221	-0.00027437694	2.9229598	0.0	0.0023512265	0.009474344	-0.000116479	0.0030417088	-0.00013349742	2.581031e-05	0.4981644	2.9229598	2.0	0.0	0.0	0.15230489	0.0046167974	184000	194.96105790138245
46	52.84	10.888575	85.0	34.0	0.4866779	0.11314768	0.7614312	0.26301995	52.84	2337.5825	0.01243395	23.29859	12.032618	38.59905	1.0621318	0.33306617	0.041120045	0.3608499	0.13708855	1.6212464e-08	-0.0052976757	-3.5017728e-10	0.00024894107	8.858132	-0.42389202	0.009660608	-0.000107137486	3.277152	0.0	0.0018030591	0.008644009	-0.00025212122	0.0033444464	-0.00026880475	4.687725e-05	0.45671722	3.277152	2.0	0.0	0.0	0.12291992	0.0045346622	188000	199.5078341960907
