bin_start,bin_end,count
116.09443813592932,117.08007835105767,0
117.08007835105767,118.065718566186,0
118.065718566186,119.05135878131435,0
119.05135878131435,120.03699899644269,0
120.03699899644269,121.02263921157103,0
121.02263921157103,122.0082794266994,0
122.0082794266994,122.99391964182774,0
122.99391964182774,123.97955985695609,0
123.97955985695609,124.96520007208443,0
124.96520007208443,125.95084028721277,0
125.95084028721277,126.93648050234111,0
126.93648050234111,127.92212071746945,0
127.92212071746945,128.9077609325978,0
128.9077609325978,129.89340114772614,0
129.89340114772614,130.8790413628545,0
130.8790413628545,131.86468157798285,1
131.86468157798285,132.8503217931112,0
132.8503217931112,133.83596200823953,0
133.83596200823953,134.82160222336788,0
134.82160222336788,135.80724243849622,0
135.80724243849622,136.79288265362456,0
136.79288265362456,137.7785228687529,0
137.7785228687529,138.76416308388124,0
138.76416308388124,139.7498032990096,0
139.7498032990096,140.73544351413796,0
140.73544351413796,141.7210837292663,0
141.7210837292663,142.70672394439464,0
142.70672394439464,143.69236415952298,0
143.69236415952298,144.67800437465132,0
144.67800437465132,145.66364458977966,0
145.66364458977966,146.649284804908,0
146.649284804908,147.63492502003638,0
147.63492502003638,148.62056523516472,0
148.62056523516472,149.60620545029306,0
149.60620545029306,150.5918456654214,0
150.5918456654214,151.57748588054974,0
151.57748588054974,152.5631260956781,0
152.5631260956781,153.54876631080643,0
153.54876631080643,154.53440652593477,0
154.53440652593477,155.5200467410631,0
155.5200467410631,156.50568695619148,0
156.50568695619148,157.49132717131982,0
157.49132717131982,158.47696738644817,0
158.47696738644817,159.4626076015765,0
159.4626076015765,160.44824781670485,0
160.44824781670485,161.4338880318332,0
161.4338880318332,162.41952824696153,0
162.41952824696153,163.40516846208988,0
163.40516846208988,164.39080867721822,0
164.39080867721822,165.3764488923466,0
165.3764488923466,166.36208910747493,1
