bin_start,bin_end,count
167.14454677735787,168.09423144064854,0
168.09423144064854,169.0439161039392,0
169.0439161039392,169.99360076722988,0
169.99360076722988,170.94328543052055,0
170.94328543052055,171.89297009381121,0
171.89297009381121,172.84265475710185,0
172.84265475710185,173.79233942039252,0
173.79233942039252,174.7420240836832,0
174.7420240836832,175.69170874697386,0
175.69170874697386,176.64139341026453,0
176.64139341026453,177.5910780735552,0
177.5910780735552,178.54076273684586,0
178.54076273684586,179.49044740013653,0
179.49044740013653,180.4401320634272,0
180.4401320634272,181.38981672671787,0
181.38981672671787,182.33950139000854,0
182.33950139000854,183.2891860532992,1
183.2891860532992,184.23887071658987,0
184.23887071658987,185.18855537988054,0
185.18855537988054,186.13824004317118,0
186.13824004317118,187.08792470646185,0
187.08792470646185,188.03760936975252,0
188.03760936975252,188.98729403304318,0
188.98729403304318,189.93697869633385,1
