Epoch,AverageEpRet,StdEpRet,MaxEpRet,MinEpRet,AverageEpCost,StdEpCost,MaxEpCost,MinEpCost,EpLen,CumulativeCost,CostRate,AverageVVals,StdVVals,MaxVVals,MinVVals,AverageCostVVals,StdCostVVals,MaxCostVVals,MinCostVVals,LossPi,DeltaLossPi,SurrCost,DeltaSurrCost,LossV,DeltaLossV,LossVC,DeltaLossVC,Penalty,DeltaPenalty,StopIter,Entropy,KL,TotalEnvInteracts,Time,ViolationsPerEpoch,ViolationRate
10,90.75,43.305008,205.0,15.0,4.994489700000001,22.523956,135.26196000000002,0.0,90.75,482.85364000000004,0.010973946311257102,27.576086,3.6793739999999997,28.653591,-19.851208,-0.017223943000000002,0.72971976,2.1861669999999997,-3.0913737,-2.8819247000000004e-08,-0.03448958,-1.06096266e-07,-0.12676375,561.684,-61.381012,277.50485,-47.747634999999995,0.6413506,-0.007396995999999999,7.0,0.6175963000000001,0.023774086,44000,36.97162842750549,2,0.005334914048606995
11,85.28260999999999,27.355679,156.0,17.0,0.0,0.0,0.0,0.0,85.28260999999999,482.85364000000004,0.010059450785319009,30.714104,2.4531624,31.679823,-0.74218565,4.2283864,3.5395237999999996,12.050238,-7.0806303,-2.6600745e-08,-0.0045064692,-7.796287e-08,0.00045004629999999995,347.45496,-35.145355,30.231758000000003,-27.497790999999996,0.63395363,-0.009137869,79.0,0.606755,0.00354361,48000,40.700987339019775,0,0.005334914048606995
12,90.38636,30.127165,187.0,39.0,0.0070307315,0.046103593,0.30935219999999997,0.0,90.38636,483.163,0.009291596045860877,32.522476,3.6465435,33.362522,-20.454039,0.6941593,0.982618,4.0510144,-2.0980713,-9.33902e-09,-0.006330165,-1.4364719e-08,-0.0020485613,380.51614,-9.199005,1.4430197,-0.90907604,0.62481576,-0.013911903,79.0,0.5995855999999999,0.005532865400000001,52000,44.4416868686676,0,0.005334914048606995
13,102.289474,38.040079999999996,259.0,43.0,1.0215774,5.2822657,32.832840000000004,0.0,102.289474,526.2931,0.009398090907505579,34.061802,2.9451417999999996,34.518817999999996,-21.37555,0.3840074,0.45299480000000003,2.1588106,-1.0715926000000002,2.0895557000000002e-08,-0.0047876746,1.2755393999999997e-08,-0.003975752700000001,493.8128,-20.621399,12.437559,-1.3124771000000002,0.61090386,-0.012033223999999999,79.0,0.6070951,0.004627791,56000,48.113608598709106,1,0.005334914048606995
14,109.77778,32.57053,183.0,62.0,1.256534,5.890925,34.822254,0.0,109.77778,571.5283,0.009525472005208334,34.832134,6.372656,36.22413,-28.91788,0.8350992,0.44492134,2.5797672,-0.5988285,-9.5683355e-09,-0.0036551666,-7.033348e-09,-0.016387919,449.523,-20.74002,13.982051,-0.1737442,0.59887064,0.0023729205,79.0,0.5881053,0.007624651999999999,60000,51.89645862579346,0,0.005334914048606995
15,95.0,28.934244,193.0,53.0,0.18192494,0.6792748000000001,3.7594836000000003,0.0,95.0,579.1691,0.009049517631530762,37.58869,3.0472522,37.908024,-25.294476,1.0462989,0.6077539000000001,2.975745,-1.6598648,7.921833000000001e-09,-0.0027608072999999998,1.990795e-08,0.0047856634,387.7519,-1.2150268999999998,1.5384175,-1.2945563,0.60124356,-0.014925121999999999,79.0,0.5815802,0.0063468763,64000,55.62099981307984,0,0.005334914048606995
16,121.21875,39.295142999999996,229.0,65.0,0.2557455,1.0646771000000002,5.989463,0.0,121.21875,587.3530000000001,0.00863754451976103,37.18957,3.7311864000000003,37.982690000000005,-9.703845,0.33532873,0.12088706,0.73573565,-0.11555569,-1.4051773000000001e-08,-0.0026257602,4.6789648e-09,0.0014926156,524.5043,-30.87027,0.47563649999999996,-0.07678684599999999,0.58631843,-0.014683126999999999,79.0,0.5869504,0.005990397,68000,56.39608359336853,0,0.005334914048606995
17,135.31035,37.495846,249.0,87.0,0.64983416,1.9519383999999997,10.233148,0.0,135.31035,606.1982,0.008419419182671441,37.309703999999996,8.9465685,39.983883,-31.82835,0.3490958,0.2656622,1.050974,-0.39807227,1.826962e-08,-0.0033574593,3.7252903e-09,0.0020435825,502.45,-51.505463,1.1307071000000002,-0.01533699,0.5716353,-0.01553601,79.0,0.58150625,0.0031676812,72000,60.04469704627991,0,0.005334914048606995
18,129.83333000000002,38.819313,253.0,83.0,0.87747693,3.8591394,21.526564,0.0,129.83333000000002,632.5225,0.008322664762798108,40.255340000000004,7.0608277,42.437782,-18.442389000000002,0.25892478,0.32479614,1.1810964,-0.61793566,2.7635798e-09,-0.0042544340000000005,1.0877848e-09,0.0033956246999999997,459.8989,-24.715515,5.740414599999999,-0.60325813,0.5560993000000001,-0.017763317,79.0,0.58748376,0.004271123,76000,63.969834327697754,0,0.005334914048606995
19,153.61539,53.23826999999999,331.0,73.0,16.533766,29.863289,113.52170600000001,0.0,153.61539,1062.4004,0.0132800048828125,39.57152,11.0014105,44.134693,-19.850145,0.395829,0.45439643,1.7494935,-1.1082689,-4.46569e-08,-0.044292427999999995,-6.771088e-08,-0.19263160000000001,563.50104,-55.274048,342.8196,-67.30344000000001,0.5383359999999999,0.0024184585000000002,5.0,0.58955336,0.028935371,80000,67.48093414306639,4,0.005334914048606995
20,127.46667,36.489937,214.0,72.0,0.57573926,2.119581,11.058325,0.0,127.46667,1079.6726,0.012853245326450892,43.740615999999996,8.194578,46.53754,-1.7625513,5.7997510000000005,1.6254667999999999,10.205059,-0.18063578,-4.651573e-08,0.0066749966,-1.1467933999999999e-07,-0.014946468000000001,419.70795,-12.288879,33.31787,-28.091244,0.54075444,0.0028054118,6.0,0.5850151,0.013470838999999998,84000,70.91026902198793,0,0.005334914048606995
21,123.15625,42.142696,241.0,67.0,0.0,0.0,0.0,0.0,123.15625,1079.6726,0.012269006902521308,43.961426,9.066707000000001,47.50848,-2.5238876,2.299355,0.39886272,3.5440989999999997,0.6339378999999999,-1.3414056000000002e-08,-0.0028994684000000002,9.059905999999998e-09,0.00036541879999999995,372.51736,-24.77417,5.3618703000000005,-3.9598307999999998,0.54355985,-0.00014138222,79.0,0.5793774,0.006845698000000001,88000,74.55944895744324,0,0.005334914048606995
22,110.80556000000001,35.752871999999996,273.0,66.0,0.0,0.0,0.0,0.0,110.80556000000001,1079.6726,0.011735571819802991,44.76659,9.114656,48.13006,-4.044142,1.1748978,0.21431154,1.8131291,0.44707584,1.3001401e-08,-0.0035972453000000003,3.385544e-08,0.0018389007,404.62503,-4.935974,1.4222358,-0.9800379000000001,0.54341847,-0.005212426,79.0,0.5733618,0.0036983946,92000,78.23024177551271,0,0.005334914048606995
23,119.72726999999999,32.578365000000005,204.0,74.0,0.0013649222,0.007721165699999999,0.045042433,0.0,119.72726999999999,1079.7177,0.011247058868408205,43.757003999999995,9.867683,47.422108,-4.982637,0.6176236999999999,0.2739823,1.561393,-0.27177814,-2.925906e-09,-0.003486885,-7.033348e-09,0.00053199526,398.05475,-4.796233999999999,0.45106646,-0.3011729,0.53820604,-0.0053064823,79.0,0.5745007,0.004326528,96000,82.15334033966064,0,0.005334914048606995
24,139.07143,42.1044,221.0,77.0,1.2815368999999999,4.662286,21.588160000000002,0.0,139.07143,1115.6007,0.011156007080078124,44.798367,8.152386,47.150864,-2.2815986,0.32004607,0.21565416,1.2156742,-0.4591291,2.4353697999999997e-08,-0.004483781,1.0550021999999999e-08,-0.0046738894,487.36407,-7.5166016,7.0482335,-0.93664694,0.53289956,-0.0034341216,79.0,0.5821299,0.007913851999999999,100000,86.44624543190002,0,0.005334914048606995
