Epoch,AverageEpRet,StdEpRet,MaxEpRet,MinEpRet,AverageEpCost,StdEpCost,MaxEpCost,MinEpCost,EpLen,CumulativeCost,CostRate,AverageVVals,StdVVals,MaxVVals,MinVVals,AverageCostVVals,StdCostVVals,MaxCostVVals,MinCostVVals,LossPi,DeltaLossPi,SurrCost,DeltaSurrCost,LossV,DeltaLossV,LossVC,DeltaLossVC,Penalty,DeltaPenalty,StopIter,Entropy,KL,TotalEnvInteracts,Time,ViolationsPerEpoch,ViolationRate
10,214.83333,80.822334,361.0,100.0,273.9121,182.41826,562.4209999999999,0.0,214.83333,11038.069,0.2508652121803977,33.781290000000006,8.265149000000001,36.27598,-29.175793,24.686666,0.8575337,25.779177,19.218496,-3.1948090000000005e-08,-0.006143964,9.651184000000001e-07,0.26604518,1289.2305,-145.19653,16032.418,-1023.1963,0,0,79.0,0.6095578,0.0037888386,44000,37.003687858581536,13,0.12234494477485132
11,233.47057999999998,98.94391,484.0,92.0,251.68854,188.10336,584.2295,0.0,233.47057999999998,15316.775,0.3190994873046875,38.41469,2.6250854,38.731293,-6.420488400000001,30.794844,0.09103541,30.962788,30.288908000000003,-1.7881393e-09,-0.005585311,2.1743773999999997e-07,0.048283294000000004,1321.0828,-106.72351,12917.242,-428.03222999999997,0,0,79.0,0.60806936,0.0033001709,48000,40.70253348350525,11,0.12234494477485132
12,250.8,46.100178,317.0,151.0,433.44452,118.80385,656.7599,286.223,250.8,21822.507999999998,0.41966361177884615,39.966015000000006,3.929607,40.94832,3.5488769999999996,34.020527,0.20435482,34.209666999999996,32.292255,-6.300211e-08,-0.0049960013000000005,-8.8214875e-08,-0.018598216,1189.2815,-105.18871999999999,22785.031000000003,-836.35547,0,0,79.0,0.5958139,0.00391399,52000,44.395968914031975,15,0.12234494477485132
13,303.33333999999996,83.833496,472.0,186.0,347.83582,253.04846,671.3075,0.0,303.33333999999996,25996.537,0.464223876953125,42.761505,2.4415252,43.056979999999996,1.1435673000000002,37.845306,0.042740405,37.900196,37.461040000000004,-2.8967857000000006e-08,-0.005949891,-6.9284437e-07,0.17245953,1426.1827,-119.24718999999999,16395.718999999997,-241.01562,0,0,79.0,0.6040390999999999,0.0031693909999999997,56000,48.0937442779541,8,0.12234494477485132
14,284.35715,108.84891499999999,500.0,117.0,477.59024000000005,325.95166,1239.3197,0.0,284.35715,32682.8,0.5447133463541667,44.114834,4.2417803,45.252388,3.503482,39.826859999999996,0.10995869,39.917809999999996,39.210087,-2.9206275e-09,-0.006206136700000001,4.982947999999999e-07,0.0902022,1209.7664,-90.9176,33938.97,-655.59375,0,0,79.0,0.5962324000000001,0.00391692,60000,51.778807640075684,12,0.12234494477485132
15,368.6,114.26216000000001,500.0,170.0,431.61163,558.7024,1890.9033,0.0,368.6,37380.68,0.5840731201171875,46.800415,2.7279987,47.126163,1.9308887,42.770702,0.012385341999999999,42.797672,42.710094,-1.1920928999999999e-08,-0.0068997513,2.4318695e-07,-0.02741888,1419.2648,-112.81055,33544.164,-239.91797000000003,0,0,79.0,0.59935427,0.008655525,64000,52.46019291877746,5,0.12234494477485132
16,220.82352999999998,61.915726,311.0,115.0,333.5061,218.11824,748.7836,0.0,220.82352999999998,43332.457,0.6372420151654412,49.172375,0.0104012145,49.18092,49.12066,44.587173,0.008779705,44.60841,44.551224,9.536744e-10,-0.006397559000000001,1.2121201e-06,-0.041676473,825.5318599999999,-27.071716,18598.164,-334.85742,0,0,79.0,0.6005835,0.007839048000000001,68000,56.247639656066895,15,0.12234494477485132
17,396.6,118.332756,500.0,192.0,525.09717,648.8755,1839.9677,0.0,396.6,48583.426,0.6747698025173611,49.829678,1.6874212,50.25663,36.003754,46.585968,0.070205264,46.63263,46.132965000000006,2.6106834e-08,-0.0032819656,-1.5311241e-06,0.03653992,1345.849,-118.19458,44704.51,-264.28906,0,0,79.0,0.591947,0.0014217564999999999,72000,59.9840259552002,5,0.12234494477485132
18,411.1111,83.15373000000001,500.0,294.0,466.3515,374.32877,1208.7053,71.548615,411.1111,52780.59,0.6944814453125,52.02418,0.030704137000000003,52.045795,51.752396000000005,48.38092,0.013510363999999999,48.397529999999996,48.299553,-1.6450881999999998e-08,-0.0050787029999999995,-7.781982e-07,0.011805923999999999,1239.2683,-87.8313,19442.643,-123.72266,0,0,79.0,0.5835486999999999,0.004855054,76000,63.665772676467896,5,0.12234494477485132
19,426.22222999999997,114.81655,500.0,171.0,538.2542,457.4386,1227.7806,0.0,426.22222999999997,57901.293,0.723766162109375,53.80604,0.17232141,53.855647999999995,50.147484000000006,49.638134,0.01549426,49.65732,49.57077,-4.243850800000001e-08,-0.003076785,-6.837845e-07,-0.028516048999999998,1184.7717,-85.32263,30785.576,-198.1914,0,0,79.0,0.58202666,0.0040343483,80000,67.34704947471619,6,0.12234494477485132
20,405.66666000000004,119.58725,500.0,163.0,114.10923999999999,208.74108999999999,539.8744,0.0,405.66666000000004,58928.277,0.7015271112351189,55.537296,0.033159405,55.558043999999995,55.165092,51.184414000000004,0.006279346999999999,51.195004,51.146190000000004,-1.5497207e-08,-0.0028159585999999997,-5.784035e-07,0.00051778747,1104.8159,-66.88684,5385.7524,-20.252441,0,0,79.0,0.57784593,0.0021014553,84000,71.22555208206177,3,0.12234494477485132
21,439.625,143.78972,500.0,60.0,354.0022,457.3503,1030.3455,0.0,439.625,61761.395,0.7018340287642045,56.87525,1.1453558000000001,57.129917000000006,39.802895,50.786654999999996,0.007301581,50.796814000000005,50.725483000000004,5.8650972e-08,-0.0033261465999999996,8.420944399999999e-07,-0.0018127719,1138.266,-111.25133999999998,17680.558999999997,-16.119139999999998,0,0,79.0,0.57404506,0.0025240106,88000,74.97597742080687,3,0.12234494477485132
22,474.875,45.042862,500.0,371.0,746.4516,474.37433,1694.2987,0.0,474.875,67733.01,0.7362283457880435,56.229477,9.102452,58.841930000000005,-24.539272,51.179990000000004,0.0082183825,51.18985,51.12558,1.1920929e-09,-0.005949325,1.4591217e-06,0.04241979,997.945,-87.27588,39432.535,-421.8789,0,0,79.0,0.58016616,0.0040016733,92000,78.6468906402588,7,0.12234494477485132
23,444.1111,116.19183999999998,500.0,141.0,230.62445,223.49396000000002,700.1072,0.0,444.1111,69808.63,0.7271732584635416,60.223934,0.43139645,60.415386,54.252968,53.409121999999996,0.004240712,53.418125,53.387684,3.838539e-08,-0.0036568583000000003,1.4305115e-07,0.0014527378,963.8377,-57.729004,4878.255999999999,1.4819336,0,0,79.0,0.5708835999999999,0.0049875373999999995,96000,79.54080080986024,3,0.12234494477485132
24,337.54544,98.89697,500.0,188.0,899.4677,394.50626,1601.4973,195.45213,337.54544,79709.77,0.797097734375,50.99033,23.680634,61.74436,-56.806458,53.554672,0.0043447777,53.563106999999995,53.528103,-2.2500752999999998e-08,-0.00966264,-2.3822784e-06,-0.17305277,815.93677,-240.34094,67132.06,-1243.4844,0,0,79.0,0.5886753,0.0073132069999999995,100000,83.5176556110382,10,0.12234494477485132
